IPT_1,IPT_2,IPT_3,IPT_4,IPT_5,IPT_6,IPT_7,IPT_8,IPT_9,IPT_10,IPT_11,IPT_12,IPT_13,IPT_14,IPT_15,IPT_16,IPT_17,IPT_18,IPT_19,IPT_20,IPT_21,IPT_22,IPT_23,IPT_24,IPT_25,IPT_26,IPT_27,IPT_28,IPT_29,IPT_30,DIR_1,DIR_2,DIR_3,DIR_4,DIR_5,DIR_6,DIR_7,DIR_8,DIR_9,DIR_10,DIR_11,DIR_12,DIR_13,DIR_14,DIR_15,DIR_16,DIR_17,DIR_18,DIR_19,DIR_20,DIR_21,DIR_22,DIR_23,DIR_24,DIR_25,DIR_26,DIR_27,DIR_28,DIR_29,DIR_30,SIZE_1,SIZE_2,SIZE_3,SIZE_4,SIZE_5,SIZE_6,SIZE_7,SIZE_8,SIZE_9,SIZE_10,SIZE_11,SIZE_12,SIZE_13,SIZE_14,SIZE_15,SIZE_16,SIZE_17,SIZE_18,SIZE_19,SIZE_20,SIZE_21,SIZE_22,SIZE_23,SIZE_24,SIZE_25,SIZE_26,SIZE_27,SIZE_28,SIZE_29,SIZE_30,label
0 ,11 ,0 ,1 ,2 ,4 ,0 ,0 ,0 ,7 ,0 ,0 ,1 ,109 ,1 ,206 ,12 ,1 ,0 ,7 ,181 ,4 ,1 ,2 ,1 ,1 ,0 ,12 ,0 ,0 ,1 ,-1 ,-1 ,1 ,1 ,1 ,1 ,1 ,1 ,-1 ,-1 ,-1 ,1 ,-1 ,1 ,-1 ,-1 ,1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,0 ,0 ,399 ,1424 ,1337 ,6 ,58 ,46 ,49 ,35 ,159 ,79 ,79 ,58 ,31 ,260 ,135 ,327 ,226 ,181 ,175 ,48 ,320 ,90 ,90 ,95 ,1078 ,1392 ,845 ,24 ,0 ,0 ,Other
0 ,7 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,179 ,103 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Other
0 ,32 ,219 ,0 ,262 ,6 ,220 ,262 ,0 ,219 ,8 ,219 ,3864 ,218 ,484 ,357 ,135 ,921 ,47 ,1940 ,285 ,836 ,3516 ,8448 ,16896 ,34816 ,0 ,0 ,0 ,0 ,-1 ,1 ,-1 ,1 ,-1 ,1 ,-1 ,-1 ,1 ,-1 ,1 ,-1 ,1 ,-1 ,-1 ,1 ,-1 ,1 ,-1 ,-1 ,1 ,-1 ,1 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,15 ,32 ,856 ,1024 ,80 ,656 ,16 ,64 ,64 ,80 ,80 ,96 ,80 ,96 ,96 ,80 ,96 ,80 ,96 ,96 ,80 ,64 ,80 ,80 ,80 ,80 ,0 ,0 ,0 ,0 ,Other
0 ,30 ,0 ,0 ,0 ,0 ,72 ,29 ,0 ,3 ,0 ,0 ,0 ,0 ,28 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,1 ,1 ,1 ,1 ,1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,517 ,1380 ,1380 ,1380 ,1380 ,706 ,158 ,51 ,69 ,53 ,50 ,42 ,392 ,38 ,38 ,507 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Other
0 ,14999 ,1 ,14999 ,1 ,14999 ,1 ,14999 ,1 ,15000 ,1 ,14999 ,0 ,15000 ,1 ,15000 ,0 ,15001 ,0 ,15000 ,1 ,15000 ,0 ,15000 ,1 ,14999 ,1 ,14999 ,1 ,15000 ,1 ,-1 ,1 ,-1 ,1 ,-1 ,1 ,-1 ,1 ,-1 ,1 ,-1 ,1 ,-1 ,1 ,-1 ,1 ,-1 ,1 ,-1 ,1 ,-1 ,1 ,-1 ,1 ,-1 ,1 ,-1 ,1 ,-1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,Other
0 ,2 ,0 ,0 ,0 ,0 ,12 ,0 ,103 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,0 ,0 ,0 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,517 ,1346 ,1346 ,1346 ,1346 ,196 ,64 ,901 ,1346 ,1346 ,1346 ,186 ,1346 ,1346 ,1346 ,1346 ,1346 ,1346 ,94 ,1346 ,1346 ,1346 ,1346 ,53 ,1209 ,1346 ,161 ,1346 ,1346 ,24 ,Other
0 ,17 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,105 ,175 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Other
0 ,879 ,121 ,2879 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-1 ,1 ,-1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,24 ,39 ,44 ,97 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Other
0 ,96 ,0 ,0 ,0 ,10 ,0 ,0 ,92 ,3 ,0 ,107 ,36 ,0 ,91 ,15000 ,15000 ,15001 ,14999 ,15000 ,15000 ,15000 ,15227 ,14773 ,15000 ,15000 ,15000 ,15000 ,15001 ,14999 ,1 ,-1 ,-1 ,-1 ,-1 ,1 ,1 ,1 ,-1 ,1 ,1 ,-1 ,1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,183 ,1368 ,1368 ,1368 ,253 ,75 ,6 ,45 ,51 ,1368 ,77 ,231 ,141 ,392 ,73 ,45 ,45 ,45 ,45 ,45 ,45 ,45 ,45 ,45 ,45 ,45 ,45 ,45 ,45 ,45 ,Other
0 ,33 ,0 ,0 ,1 ,0 ,2 ,0 ,29 ,0 ,63 ,0 ,0 ,0 ,4999 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,517 ,1448 ,1448 ,1200 ,1448 ,86 ,80 ,264 ,79 ,79 ,1448 ,1448 ,1448 ,597 ,24 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Other
0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,168 ,883 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Other
0 ,89 ,0 ,0 ,0 ,2 ,0 ,17 ,10 ,79 ,12 ,60215 ,11 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,1 ,-1 ,-1 ,-1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,517 ,1288 ,1288 ,1288 ,232 ,1288 ,22 ,126 ,494 ,51 ,333 ,31 ,31 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Other
0 ,7501 ,7212 ,17 ,869 ,7093 ,11763 ,20 ,1 ,0 ,82 ,0 ,5912 ,5823 ,8926 ,4248 ,1695 ,1 ,1472 ,5719 ,927 ,3822 ,19533 ,98 ,556 ,2 ,19 ,0 ,363 ,1090 ,1 ,1 ,1 ,-1 ,1 ,-1 ,1 ,-1 ,1 ,1 ,1 ,1 ,-1 ,1 ,-1 ,1 ,-1 ,1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,77 ,77 ,54 ,54 ,77 ,77 ,83 ,83 ,1448 ,403 ,77 ,83 ,77 ,77 ,77 ,83 ,54 ,54 ,77 ,77 ,83 ,83 ,83 ,83 ,83 ,83 ,1448 ,403 ,83 ,83 ,Other
0 ,8 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,24 ,24 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Other
0 ,99 ,8 ,114 ,133 ,48 ,84 ,77 ,14 ,91 ,92 ,1 ,570 ,24 ,102 ,81 ,11 ,94 ,352 ,2 ,91 ,102 ,32 ,311 ,1 ,187 ,0 ,103 ,0 ,455 ,1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,1 ,-1 ,1 ,-1 ,1 ,1 ,-1 ,1 ,-1 ,1 ,-1 ,-1 ,1 ,1 ,1 ,1 ,1 ,-1 ,536 ,536 ,536 ,536 ,536 ,1448 ,1166 ,1448 ,116 ,536 ,536 ,536 ,536 ,1050 ,536 ,536 ,536 ,536 ,536 ,536 ,536 ,536 ,1050 ,1050 ,536 ,1448 ,116 ,1448 ,1144 ,536 ,Other
0 ,104 ,0 ,0 ,33 ,104 ,1 ,0 ,104 ,46089 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,-1 ,-1 ,1 ,-1 ,1 ,1 ,-1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,517 ,1368 ,1368 ,678 ,126 ,51 ,607 ,264 ,206 ,31 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Other
0 ,91 ,0 ,0 ,0 ,2 ,0 ,16 ,91 ,17 ,94 ,60108 ,10 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,1 ,-1 ,-1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,517 ,1288 ,1288 ,1288 ,232 ,1288 ,22 ,126 ,51 ,1230 ,337 ,31 ,31 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Other
0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,89 ,145 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Other
0 ,2 ,0 ,0 ,0 ,0 ,12 ,0 ,3 ,584 ,1 ,24 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,1 ,-1 ,1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,517 ,1346 ,1346 ,1346 ,1346 ,191 ,64 ,1003 ,218 ,690 ,445 ,741 ,1346 ,1346 ,1346 ,58 ,773 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Other
0 ,21 ,0 ,0 ,3 ,21 ,0 ,2 ,0 ,0 ,20 ,21 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,1 ,1 ,1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,305 ,1460 ,1460 ,773 ,93 ,51 ,69 ,87 ,753 ,38 ,38 ,133 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Other
0 ,11700 ,14 ,12197 ,23 ,12 ,0 ,2054 ,8910 ,10402 ,3478 ,5529 ,4340 ,2 ,13 ,0 ,3396 ,17233 ,2015 ,368 ,110 ,10 ,14 ,0 ,1308 ,2619 ,4741 ,9794 ,4185 ,0 ,1 ,1 ,-1 ,1 ,-1 ,1 ,1 ,-1 ,1 ,1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,1 ,1 ,1 ,1 ,-1 ,-1 ,54 ,54 ,54 ,83 ,83 ,1448 ,403 ,83 ,107 ,77 ,83 ,77 ,83 ,83 ,1448 ,403 ,83 ,77 ,77 ,83 ,83 ,83 ,1448 ,403 ,119 ,83 ,119 ,77 ,77 ,83 ,Other
0 ,2 ,0 ,0 ,0 ,0 ,12 ,0 ,23 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,10 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,517 ,1346 ,1346 ,1346 ,1346 ,196 ,64 ,926 ,1346 ,1346 ,1346 ,186 ,1346 ,1346 ,1346 ,1346 ,1346 ,1346 ,94 ,1346 ,1346 ,1346 ,1346 ,53 ,1346 ,1346 ,24 ,1346 ,1346 ,843 ,Other
0 ,2 ,0 ,0 ,0 ,0 ,12 ,0 ,1 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,367 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,220 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,517 ,1346 ,1346 ,1346 ,1346 ,191 ,64 ,734 ,1346 ,1346 ,1346 ,58 ,1346 ,1346 ,1346 ,1346 ,1346 ,1346 ,94 ,622 ,629 ,1346 ,1346 ,1346 ,1346 ,1346 ,1346 ,1346 ,441 ,904 ,Other
0 ,8 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,168 ,64 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Other
0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,85 ,141 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Other
0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,79 ,135 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Other
0 ,0 ,5 ,182 ,49163 ,0 ,6 ,419 ,49801 ,0 ,0 ,6 ,172 ,26143 ,0 ,6 ,117 ,40264 ,0 ,6 ,268 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,-1 ,-1 ,1 ,1 ,-1 ,-1 ,1 ,1 ,1 ,-1 ,-1 ,1 ,1 ,-1 ,-1 ,1 ,1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1089 ,172 ,35 ,494 ,1081 ,172 ,35 ,494 ,1368 ,107 ,172 ,35 ,686 ,1090 ,172 ,35 ,494 ,1097 ,172 ,35 ,494 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Other
0 ,19 ,4 ,20 ,63 ,7 ,26 ,63 ,0 ,19 ,2273 ,19 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,1 ,-1 ,-1 ,1 ,-1 ,-1 ,1 ,-1 ,1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,41 ,21 ,1048 ,440 ,48 ,624 ,16 ,52 ,52 ,84 ,68 ,52 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Other
0 ,12 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,155 ,249 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Other
0 ,154 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,80 ,130 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Other
0 ,93 ,0 ,0 ,6 ,92 ,92 ,1 ,91 ,1 ,92 ,1 ,6 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,-1 ,-1 ,1 ,1 ,-1 ,1 ,-1 ,1 ,-1 ,1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,177 ,1368 ,1368 ,656 ,75 ,51 ,258 ,53 ,75 ,552 ,38 ,38 ,184 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Other
0 ,2 ,0 ,0 ,0 ,0 ,13 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,517 ,1346 ,1346 ,1346 ,1346 ,191 ,64 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Other
0 ,2 ,0 ,0 ,0 ,0 ,13 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,517 ,1346 ,1346 ,1346 ,1346 ,191 ,64 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Other
0 ,14 ,14 ,0 ,1 ,0 ,14 ,1 ,110 ,87724 ,0 ,1 ,14 ,3 ,916 ,0 ,0 ,0 ,2 ,0 ,0 ,1 ,0 ,0 ,18 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,1 ,1 ,1 ,1 ,-1 ,1 ,-1 ,1 ,1 ,1 ,-1 ,-1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,558 ,212 ,64 ,92 ,588 ,677 ,527 ,31 ,939 ,88 ,39 ,229 ,39 ,173 ,83 ,255 ,80 ,255 ,80 ,255 ,80 ,255 ,80 ,255 ,1288 ,1288 ,1288 ,1288 ,1288 ,1288 ,Other
0 ,150 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,47 ,798 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Other
